Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1,-10.5,0.035,-230,-0.0015,1,-0.0014,0.0,5.25,-0.00348,0,0,TRUE,0,0,0,0.25287765
201,-10.5,0.101,-230,-0.0015,1,-0.0018,0.0,5.74,-0.00348,0,0,TRUE,0,0,0,0
363,-10.5,0.155,-230,-0.001,1,-0.0016,0.0,4.32,-0.00348,0,0,TRUE,0,0,0,0
492,-10.5,0.194,-230,-0.0005,1,-0.0014,0.0,2.91,-0.00348,0,0,TRUE,0,0,0,0
604,-10.5,0.216,-230,0.0,1,-0.0012,0.0,1.5,-0.00348,0,0,TRUE,0,0,0,0
747,-10.5,0.223,-230,0.0005,1,-0.001,0.0,0.08,-0.00348,0,0,TRUE,0,0,0,0
871,-10.5,0.214,-230,0.001,1,-0.0008,0.0,1.32,-0.00348,0,0,TRUE,0,0,0,0
974,-10.5,0.19,-230,0.0015,1,-0.0006,0.0,2.73,-0.00348,0,0,TRUE,0,0,0,0
1103,-10.5,0.155,-230,0.0013,1,-0.0005,0.0,2.67,-0.00323,0,0,TRUE,0,0,0,0
1290,-10.5,0.139,-230,-0.0002,1,-0.0009,0.0,0.74,0.00018,0,0,TRUE,0,0,0,0
1440,-10.5,0.141,-230,-0.0011,1,-0.0011,0.0,0.52,0.00323,0,0,TRUE,0,0,0,0
1586,-10.501,0.148,-230,-0.0009,1,-0.0009,0.0,0.69,0.00305,0,0,TRUE,0,0,0,0.045759443
1749,-10.5,0.154,-230,-0.0006,1,-0.0006,0.0,0.41,0.00114,0,0,TRUE,0,0,0,-0.07847622
1883,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.13,0.00103,0,0,TRUE,0,0,0,0
2049,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.01,0.00077,0,0,TRUE,0,0,0,NaN
2158,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.06,0.00077,0,0,TRUE,0,0,0,NaN
2247,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.05,0.00077,0,0,TRUE,0,0,0,0
2331,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00077,0,0,TRUE,0,0,0,NaN
2416,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00077,0,0,TRUE,0,0,0,NaN
2497,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00077,0,0,TRUE,0,0,0,NaN
2579,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00077,0,0,TRUE,0,0,0,NaN
2670,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
2796,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
2879,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
2962,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
3051,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
3168,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
3252,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
3338,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00077,0,0,TRUE,0,0,0,NaN
3431,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00072,0,0,TRUE,0,0,0,NaN
3609,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00028,0,0,TRUE,0,0,0,NaN
