Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1,-10.5,0.035,-230,-0.0015,1,-0.0014,0.0,5.25,0.0,0,0,TRUE,0,0,0,0.22243084
195,-10.5,0.101,-230,-0.0015,1,-0.0018,0.0,5.74,0.0,0,0,TRUE,0,0,0,0
383,-10.5,0.155,-230,-0.001,1,-0.0016,0.0,4.32,0.0,0,0,TRUE,0,0,0,0
562,-10.5,0.194,-230,-0.0005,1,-0.0014,0.0,2.91,0.0,0,0,TRUE,0,0,0,0
709,-10.5,0.216,-230,0.0,1,-0.0012,0.0,1.5,0.0,0,0,TRUE,0,0,0,0
822,-10.5,0.223,-230,0.0005,1,-0.001,0.0,0.08,0.0,0,0,TRUE,0,0,0,0
954,-10.5,0.214,-230,0.0009,1,-0.0008,0.0,1.32,0.0,0,0,TRUE,0,0,0,0
1084,-10.5,0.19,-230,0.0014,1,-0.0006,0.0,2.73,0.0,0,0,TRUE,0,0,0,0
1178,-10.5,0.155,-230,0.0013,1,-0.0005,0.0,2.67,0.0,0,0,TRUE,0,0,0,0
1272,-10.5,0.139,-230,-0.0002,1,-0.0009,0.0,0.74,0.0,0,0,TRUE,0,0,0,0
1378,-10.5,0.141,-230,-0.0011,1,-0.0011,0.0,0.52,0.0,0,0,TRUE,0,0,0,0
1493,-10.501,0.148,-230,-0.0009,1,-0.0009,0.0,0.69,0.0,0,0,TRUE,0,0,0,0.058094595
1605,-10.5,0.154,-230,-0.0006,1,-0.0006,0.0,0.41,0.0,0,0,TRUE,0,0,0,-0.11421093
1698,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.13,0.0,0,0,TRUE,0,0,0,0
1782,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
1863,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.06,0.0,0,0,TRUE,0,0,0,NaN
1952,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.05,0.0,0,0,TRUE,0,0,0,0
2037,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.02,0.0,0,0,TRUE,0,0,0,NaN
2126,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2219,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2310,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2420,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2555,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
2634,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2722,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2805,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2922,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3003,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3090,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3172,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,0
3256,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3333,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3472,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3579,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.0014,0,0,TRUE,0,0,0,NaN
3665,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.0014,0,0,TRUE,0,0,0,NaN
3754,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.0014,0,0,TRUE,0,0,0,NaN
3844,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.0014,0,0,TRUE,0,0,0,NaN
3940,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00138,0,0,TRUE,0,0,0,NaN
