Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1,-10.5,0.035,-230,-0.0015,1,-0.0014,0.0,5.25,0.00113,0,0,TRUE,0,0,0,0.26391596
178,-10.5,0.101,-230,-0.0015,1,-0.0018,0.0,5.74,0.00113,0,0,TRUE,0,0,0,0
330,-10.5,0.155,-230,-0.001,1,-0.0016,0.0,4.32,0.00113,0,0,TRUE,0,0,0,0
467,-10.5,0.194,-230,-0.0005,1,-0.0014,0.0,2.91,0.00113,0,0,TRUE,0,0,0,0
599,-10.5,0.216,-230,0.0,1,-0.0012,0.0,1.5,0.00113,0,0,TRUE,0,0,0,0
727,-10.5,0.223,-230,0.0005,1,-0.001,0.0,0.08,0.00113,0,0,TRUE,0,0,0,0
859,-10.5,0.214,-230,0.0009,1,-0.0008,0.0,1.32,0.00113,0,0,TRUE,0,0,0,0
1000,-10.5,0.19,-230,0.0014,1,-0.0006,0.0,2.73,0.00113,0,0,TRUE,0,0,0,0
1107,-10.5,0.155,-230,0.0013,1,-0.0005,0.0,2.67,0.00113,0,0,TRUE,0,0,0,0
1209,-10.5,0.139,-230,-0.0002,1,-0.0009,0.0,0.74,0.00113,0,0,TRUE,0,0,0,0
1296,-10.5,0.141,-230,-0.0011,1,-0.0011,0.0,0.52,0.00113,0,0,TRUE,0,0,0,0
1397,-10.501,0.148,-230,-0.0009,1,-0.0009,0.0,0.69,0.00113,0,0,TRUE,0,0,0,0.06614731
1519,-10.5,0.154,-230,-0.0006,1,-0.0006,0.0,0.41,0.00113,0,0,TRUE,0,0,0,-0.104849376
1638,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.13,0.00113,0,0,TRUE,0,0,0,0
1729,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
1819,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.06,0.00113,0,0,TRUE,0,0,0,NaN
1914,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.05,0.00113,0,0,TRUE,0,0,0,0
2012,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
2122,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
2222,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
2323,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
2422,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00113,0,0,TRUE,0,0,0,NaN
2554,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00113,0,0,TRUE,0,0,0,NaN
2702,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00113,0,0,TRUE,0,0,0,NaN
2847,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.00075,0,0,TRUE,0,0,0,NaN
2990,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.00024,0,0,TRUE,0,0,0,NaN
3111,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.00024,0,0,TRUE,0,0,0,NaN
3195,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0,0,TRUE,0,0,0,0
3284,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0,0,TRUE,0,0,0,NaN
3370,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0,0,TRUE,0,0,0,NaN
3515,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0.21428245,0,TRUE,0,0,0,NaN
3661,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0.37300676,0,TRUE,0,0,0,NaN
3784,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0.4444343,0,TRUE,0,0,0,NaN
3928,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0.01,-0.00024,0.28174257,0,TRUE,0,0,0,NaN
4085,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0.31744868,0,TRUE,0,0,0,NaN
4238,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.00024,0.62500954,0,TRUE,0,0,0,NaN
4341,-10.5,0.156,-229.998,-0.0004,1,-0.0005,0.0,0.08,-0.00024,0.6211032,0,TRUE,0,0,0,0
4483,-10.5,0.156,-229.997,-0.0004,1,-0.0005,0.0,0.17,-0.00024,0.6132906,0,TRUE,0,0,0,0
4585,-10.5,0.156,-229.994,-0.0004,1,-0.0006,0.0,0.26,-0.00024,0.59375906,0,TRUE,0,0,0,0
4680,-10.5,0.156,-229.991,-0.0004,1,-0.0006,0.0,0.34,-0.00024,0.6015717,0,TRUE,0,0,0,0
4776,-10.5,0.156,-229.986,-0.0004,1,-0.0006,0.0001,0.43,-0.00024,0.6171969,0,TRUE,0,0,0,0
4889,-10.5,0.156,-229.981,-0.0004,1,-0.0006,0.0001,0.53,-0.00024,0.67188525,0,TRUE,0,0,0,0
5032,-10.5,0.156,-229.974,-0.0004,1,-0.0006,0.0001,0.65,-0.00024,0.8476539,0,TRUE,0,0,0,0
5169,-10.5,0.156,-229.966,-0.0004,1,-0.0006,0.0001,0.85,-0.00024,0.9726558,0,TRUE,0,0,0,0
5263,-10.5,0.156,-229.954,-0.0004,1,-0.0006,0.0001,1.13,-0.00024,1,0,TRUE,0,0,0,0
5352,-10.5,0.156,-229.939,-0.0004,1,-0.0007,0.0001,1.46,-0.00024,1,0,TRUE,0,0,0,0
5473,-10.5,0.156,-229.921,-0.0004,1,-0.0007,0.0001,1.8,-0.00024,1,0,TRUE,0,0,0,0
5563,-10.5,0.156,-229.898,-0.0004,1,-0.0007,0.0001,2.16,-0.00024,1,0,TRUE,0,0,0,0
5650,-10.5,0.156,-229.871,-0.0004,1,-0.0007,0.0001,2.54,-0.00024,1,0,TRUE,0,0,0,0
5732,-10.5,0.156,-229.84,-0.0004,1,-0.0007,0.0002,2.94,-0.00024,1,0,TRUE,0,0,0,0
5819,-10.5,0.156,-229.805,-0.0004,1,-0.0007,0.0002,3.35,-0.00024,1,0,TRUE,0,0,0,0
5906,-10.5,0.156,-229.765,-0.0004,1,-0.0007,0.0002,3.78,-0.00024,1,0,TRUE,0,0,0,0
5995,-10.5,0.156,-229.72,-0.0004,1,-0.0008,0.0002,4.22,-0.00024,1,0,TRUE,0,0,0,0
6081,-10.501,0.156,-229.67,-0.0004,1,-0.0008,0.0002,4.67,-0.00024,1,0,TRUE,0,0,0,0.02907395
6178,-10.501,0.156,-229.614,-0.0004,1,-0.0008,0.0003,5.13,-0.00024,1,0,TRUE,0,0,0,0
6268,-10.501,0.156,-229.554,-0.0004,1,-0.0008,0.0003,5.6,-0.00024,1,0,TRUE,0,0,0,0
6357,-10.501,0.156,-229.488,-0.0004,1,-0.0008,0.0003,6.08,-0.00024,1,0,TRUE,0,0,0,0
6444,-10.501,0.156,-229.417,-0.0004,1,-0.0008,0.0003,6.56,-0.00024,1,0,TRUE,0,0,0,0
6528,-10.501,0.156,-229.341,-0.0004,1,-0.0008,0.0003,7.05,-0.00024,1,0,TRUE,0,0,0,0
6616,-10.501,0.156,-229.259,-0.0004,1,-0.0008,0.0004,7.54,-0.00024,1,0,TRUE,0,0,0,0
6709,-10.501,0.156,-229.172,-0.0004,1,-0.0008,0.0004,8.02,-0.00024,1,0,TRUE,0,0,0,0
6800,-10.501,0.156,-229.08,-0.0004,1,-0.0008,0.0004,8.5,-0.00024,1,0,TRUE,0,0,0,0
6890,-10.501,0.156,-228.982,-0.0004,1,-0.0008,0.0004,8.98,-0.00024,1,0,TRUE,0,0,0,0
6984,-10.501,0.156,-228.879,-0.0004,1,-0.0008,0.0005,9.45,-0.00024,1,0,TRUE,0,0,0,0
7080,-10.501,0.156,-228.77,-0.0004,1,-0.0008,0.0005,9.92,-0.00024,1,0,TRUE,0,0,0,0
7177,-10.501,0.156,-228.657,-0.0004,1,-0.0008,0.0005,10.41,-0.00023,0.9921874,0,TRUE,0,0,0,0
7263,-10.502,0.156,-228.537,-0.0004,1,-0.0008,0.0005,10.92,-0.00023,0.9921874,0,TRUE,0,0,0,0.013719939
7351,-10.502,0.156,-228.412,-0.0004,1,-0.0008,0.0006,11.45,-0.00023,1,0,TRUE,0,0,0,0
7468,-10.502,0.156,-228.281,-0.0004,1,-0.0008,0.0006,12.01,-0.00023,1,0,TRUE,0,0,0,0
7558,-10.502,0.156,-228.144,-0.0004,1,-0.0008,0.0006,12.6,-0.00023,1,0,TRUE,0,0,0,0
7645,-10.502,0.156,-228,-0.0004,1,-0.0008,0.0007,13.2,-0.00023,1,0,TRUE,0,0,0,0
7732,-10.502,0.156,-227.848,-0.0004,1,-0.0009,0.0007,13.82,-0.00023,1,0,TRUE,0,0,0,0
7819,-10.503,0.156,-227.69,-0.0004,1,-0.0009,0.0007,14.46,-0.00023,1,0,TRUE,0,0,0,0.012937643
7901,-10.503,0.156,-227.525,-0.0004,1,-0.0009,0.0008,15.11,-0.00023,1,0,TRUE,0,0,0,0
7989,-10.503,0.156,-227.353,-0.0004,1,-0.0009,0.0008,15.77,-0.00023,0.9921874,0,TRUE,0,0,0,0
8073,-10.504,0.156,-227.173,-0.0004,1,-0.0009,0.0008,16.43,-0.00023,0.9921874,0,TRUE,0,0,0,0.012118863
8156,-10.504,0.156,-226.986,-0.0004,1,-0.0009,0.0009,17.07,-0.00023,0.9921874,0,TRUE,0,0,0,0
8241,-10.504,0.156,-226.791,-0.0004,1,-0.0009,0.0009,17.71,-0.00023,0.9921874,0,TRUE,0,0,0,0
