Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1,-10.5,0.035,-230,-0.0015,1,-0.0014,0.0,5.25,0.00149,0,0,TRUE,0,0,0,0.23500642
397,-10.5,0.101,-230,-0.0015,1,-0.0018,0.0,5.74,0.00149,0,0,TRUE,0,0,0,0
572,-10.5,0.155,-230,-0.001,1,-0.0016,0.0,4.32,0.00129,0,0,TRUE,0,0,0,0
861,-10.5,0.194,-230,-0.0005,1,-0.0014,0.0,2.91,-0.0021,0,0,TRUE,0,0,0,0
1035,-10.5,0.216,-230,0.0,1,-0.0012,0.0,1.5,-0.0029,0,0,TRUE,0,0,0,0
1154,-10.5,0.223,-230,0.0005,1,-0.001,0.0,0.08,-0.00298,0,0,TRUE,0,0,0,0
1257,-10.5,0.214,-230,0.0009,1,-0.0008,0.0,1.32,-0.00298,0,0,TRUE,0,0,0,0
1415,-10.5,0.19,-230,0.0014,1,-0.0006,0.0,2.73,-0.00315,0,0,TRUE,0,0,0,0
1582,-10.5,0.155,-230,0.0013,1,-0.0005,0.0,2.67,-0.00459,0,0,TRUE,0,0,0,0
1735,-10.5,0.139,-230,-0.0002,1,-0.0009,0.0,0.74,-0.00496,0,0,TRUE,0,0,0,0
1901,-10.5,0.141,-230,-0.0011,1,-0.0011,0.0,0.52,-0.00575,0,0,TRUE,0,0,0,0
2017,-10.501,0.148,-230,-0.0009,1,-0.0009,0.0,0.69,-0.00575,0,0,TRUE,0,0,0,0.057593778
2135,-10.5,0.154,-230,-0.0006,1,-0.0006,0.0,0.41,-0.00575,0,0,TRUE,0,0,0,-0.10840359
2249,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.13,-0.00575,0,0,TRUE,0,0,0,0
2396,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.01,-0.00596,0,0,TRUE,0,0,0,NaN
2557,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.06,-0.00772,0,0,TRUE,0,0,0,NaN
2703,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.05,-0.00861,0,0,TRUE,0,0,0,0
2892,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.02,-0.00993,0,0,TRUE,0,0,0,NaN
3029,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01031,0,0,TRUE,0,0,0,NaN
3120,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01031,0,0,TRUE,0,0,0,NaN
3270,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01063,0,0,TRUE,0,0,0,NaN
