Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1,-10.5,0.035,-230,-0.0015,1,-0.0014,0.0,5.25,-0.00972,0,0,TRUE,0,0,0,0.21113276
217,-10.5,0.101,-230,-0.0015,1,-0.0018,0.0,5.74,-0.00972,0,0,TRUE,0,0,0,0
372,-10.5,0.155,-230,-0.001,1,-0.0016,0.0,4.32,-0.00972,0,0,TRUE,0,0,0,0
532,-10.5,0.194,-230,-0.0005,1,-0.0014,0.0,2.91,-0.00972,0,0,TRUE,0,0,0,0
647,-10.5,0.216,-230,0.0,1,-0.0012,0.0,1.5,-0.00972,0,0,TRUE,0,0,0,0
758,-10.5,0.223,-230,0.0005,1,-0.001,0.0,0.08,-0.00972,0,0,TRUE,0,0,0,0
879,-10.5,0.214,-230,0.001,1,-0.0008,0.0,1.32,-0.00972,0,0,TRUE,0,0,0,0
994,-10.5,0.19,-230,0.0015,1,-0.0006,0.0,2.73,-0.00972,0,0,TRUE,0,0,0,0
1107,-10.5,0.155,-230,0.0013,1,-0.0005,0.0,2.67,-0.00972,0,0,TRUE,0,0,0,0
1231,-10.5,0.139,-230,-0.0002,1,-0.0009,0.0,0.74,-0.00972,0,0,TRUE,0,0,0,0
1340,-10.5,0.141,-230,-0.0011,1,-0.0011,0.0,0.52,-0.00972,0,0,TRUE,0,0,0,0
1493,-10.501,0.148,-230,-0.0009,1,-0.0009,0.0,0.69,-0.00972,0,0,TRUE,0,0,0,0.043665875
1607,-10.5,0.154,-230,-0.0006,1,-0.0006,0.0,0.41,-0.00972,0,0,TRUE,0,0,0,-0.112207234
1702,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.13,-0.00972,0,0,TRUE,0,0,0,0
1805,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.01,-0.00972,0,0,TRUE,0,0,0,NaN
1921,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.06,-0.00981,0,0,TRUE,0,0,0,NaN
2067,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.05,-0.01033,0,0,TRUE,0,0,0,0
2218,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.02,-0.01153,0,0,TRUE,0,0,0,NaN
2327,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
2417,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
2503,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
2591,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
2715,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
2799,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
2886,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
2973,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
3096,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.0117,0,0,TRUE,0,0,0,NaN
3182,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.0117,0,0,TRUE,0,0,0,NaN
3271,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.0117,0,0,TRUE,0,0,0,NaN
3370,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.0117,0,0,TRUE,0,0,0,NaN
3465,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
3551,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
3648,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,0
3733,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
3820,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
3912,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
3997,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
4086,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
4170,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
4254,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
4340,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
4428,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,-0.01168,0,0,TRUE,0,0,0,NaN
