Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1,-10.5,0.035,-230,-0.0015,1,-0.0014,0.0,5.25,0.0,0,0,TRUE,0,0,0,0.25481543
465,-10.5,0.101,-230,-0.0015,1,-0.0018,0.0,5.74,0.0,0,0,TRUE,0,0,0,0
609,-10.5,0.155,-230,-0.001,1,-0.0016,0.0,4.32,0.0,0,0,TRUE,0,0,0,0
743,-10.5,0.194,-230,-0.0005,1,-0.0014,0.0,2.91,0.0,0,0,TRUE,0,0,0,0
874,-10.5,0.216,-230,0.0,1,-0.0012,0.0,1.5,0.0,0,0,TRUE,0,0,0,0
986,-10.5,0.223,-230,0.0005,1,-0.001,0.0,0.08,0.0,0,0,TRUE,0,0,0,0
1103,-10.5,0.214,-230,0.0009,1,-0.0008,0.0,1.32,0.0,0,0,TRUE,0,0,0,0
1208,-10.5,0.19,-230,0.0014,1,-0.0006,0.0,2.73,0.0,0,0,TRUE,0,0,0,0
1328,-10.5,0.155,-230,0.0013,1,-0.0005,0.0,2.67,0.0,0,0,TRUE,0,0,0,0
1441,-10.5,0.139,-230,-0.0002,1,-0.0009,0.0,0.74,0.0,0,0,TRUE,0,0,0,0
1525,-10.5,0.141,-230,-0.0011,1,-0.0011,0.0,0.52,0.0,0,0,TRUE,0,0,0,0
1618,-10.501,0.148,-230,-0.0009,1,-0.0009,0.0,0.69,0.0,0,0,TRUE,0,0,0,0.071837395
1722,-10.5,0.154,-230,-0.0006,1,-0.0006,0.0,0.41,0.0,0,0,TRUE,0,0,0,-0.12299638
1828,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.13,0.0,0,0,TRUE,0,0,0,0
1931,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2073,-10.5,0.157,-230,-0.0004,1,-0.0004,0.0,0.06,0.0,0,0,TRUE,0,0,0,NaN
2172,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.05,0.0,0,0,TRUE,0,0,0,0
2256,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.02,0.0,0,0,TRUE,0,0,0,NaN
2338,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2422,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2508,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2602,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2719,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
2807,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2891,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
2973,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0.01,0.0,0,0,TRUE,0,0,0,NaN
3090,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3169,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3254,-10.5,0.156,-230,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3335,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,0
3416,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3506,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3586,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3666,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3749,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3833,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
3917,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4007,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4091,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4176,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4258,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4339,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4419,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4500,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4582,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4663,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4779,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
4859,-10.5,0.156,-229.999,-0.0004,1,-0.0005,0.0,0,0.0,0,0,TRUE,0,0,0,NaN
