Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565745062770,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0.00113,0,0,TRUE,0,0,0,0.26391596
1565745062947,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0.00113,0,0,TRUE,0,0,0,0
1565745063099,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0.00113,0,0,TRUE,0,0,0,0
1565745063236,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0.00113,0,0,TRUE,0,0,0,0
1565745063368,-10.5,0.216,-230,0,1,-0.0012,0,1.5,0.00113,0,0,TRUE,0,0,0,0
1565745063496,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,0.00113,0,0,TRUE,0,0,0,0
1565745063628,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,0.00113,0,0,TRUE,0,0,0,0
1565745063769,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,0.00113,0,0,TRUE,0,0,0,0
1565745063876,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,0.00113,0,0,TRUE,0,0,0,0
1565745063978,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,0.00113,0,0,TRUE,0,0,0,0
1565745064065,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,0.00113,0,0,TRUE,0,0,0,0
1565745064166,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,0.00113,0,0,TRUE,0,0,0,0.06614731
1565745064288,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,0.00113,0,0,TRUE,0,0,0,-0.104849376
1565745064407,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,0.00113,0,0,TRUE,0,0,0,0
1565745064498,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
1565745064588,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,0.00113,0,0,TRUE,0,0,0,NaN
1565745064683,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,0.00113,0,0,TRUE,0,0,0,0
1565745064781,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
1565745064891,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
1565745064991,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
1565745065092,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00113,0,0,TRUE,0,0,0,NaN
1565745065191,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.00113,0,0,TRUE,0,0,0,NaN
1565745065323,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.00113,0,0,TRUE,0,0,0,NaN
1565745065471,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.00113,0,0,TRUE,0,0,0,NaN
1565745065616,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,7.50E-04,0,0,TRUE,0,0,0,NaN
1565745065759,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0,0,TRUE,0,0,0,NaN
1565745065880,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0,0,TRUE,0,0,0,NaN
1565745065964,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0,0,TRUE,0,0,0,0
1565745066053,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0,0,TRUE,0,0,0,NaN
1565745066139,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0,0,TRUE,0,0,0,NaN
1565745066284,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0.21428245,0,TRUE,0,0,0,NaN
1565745066430,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0.37300676,0,TRUE,0,0,0,NaN
1565745066553,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0.4444343,0,TRUE,0,0,0,NaN
1565745066697,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,-2.40E-04,0.28174257,0,TRUE,0,0,0,NaN
1565745066854,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0.31744868,0,TRUE,0,0,0,NaN
1565745067007,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-2.40E-04,0.62500954,0,TRUE,0,0,0,NaN
1565745067110,-10.5,0.156,-229.998,-4.00E-04,1,-5.00E-04,0,0.08,-2.40E-04,0.6211032,0,TRUE,0,0,0,0
1565745067252,-10.5,0.156,-229.997,-4.00E-04,1,-5.00E-04,0,0.17,-2.40E-04,0.6132906,0,TRUE,0,0,0,0
1565745067354,-10.5,0.156,-229.994,-4.00E-04,1,-6.00E-04,0,0.26,-2.40E-04,0.59375906,0,TRUE,0,0,0,0
1565745067449,-10.5,0.156,-229.991,-4.00E-04,1,-6.00E-04,0,0.34,-2.40E-04,0.6015717,0,TRUE,0,0,0,0
1565745067545,-10.5,0.156,-229.986,-4.00E-04,1,-6.00E-04,1.00E-04,0.43,-2.40E-04,0.6171969,0,TRUE,0,0,0,0
1565745067658,-10.5,0.156,-229.981,-4.00E-04,1,-6.00E-04,1.00E-04,0.53,-2.40E-04,0.67188525,0,TRUE,0,0,0,0
1565745067801,-10.5,0.156,-229.974,-4.00E-04,1,-6.00E-04,1.00E-04,0.65,-2.40E-04,0.8476539,0,TRUE,0,0,0,0
1565745067938,-10.5,0.156,-229.966,-4.00E-04,1,-6.00E-04,1.00E-04,0.85,-2.40E-04,0.9726558,0,TRUE,0,0,0,0
1565745068032,-10.5,0.156,-229.954,-4.00E-04,1,-6.00E-04,1.00E-04,1.13,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068121,-10.5,0.156,-229.939,-4.00E-04,1,-7.00E-04,1.00E-04,1.46,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068242,-10.5,0.156,-229.921,-4.00E-04,1,-7.00E-04,1.00E-04,1.8,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068332,-10.5,0.156,-229.898,-4.00E-04,1,-7.00E-04,1.00E-04,2.16,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068419,-10.5,0.156,-229.871,-4.00E-04,1,-7.00E-04,1.00E-04,2.54,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068501,-10.5,0.156,-229.84,-4.00E-04,1,-7.00E-04,2.00E-04,2.94,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068588,-10.5,0.156,-229.805,-4.00E-04,1,-7.00E-04,2.00E-04,3.35,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068675,-10.5,0.156,-229.765,-4.00E-04,1,-7.00E-04,2.00E-04,3.78,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068764,-10.5,0.156,-229.72,-4.00E-04,1,-8.00E-04,2.00E-04,4.22,-2.40E-04,1,0,TRUE,0,0,0,0
1565745068850,-10.501,0.156,-229.67,-4.00E-04,1,-8.00E-04,2.00E-04,4.67,-2.40E-04,1,0,TRUE,0,0,0,0.02907395
1565745068947,-10.501,0.156,-229.614,-4.00E-04,1,-8.00E-04,3.00E-04,5.13,-2.40E-04,1,0,TRUE,0,0,0,0
1565745069037,-10.501,0.156,-229.554,-4.00E-04,1,-8.00E-04,3.00E-04,5.6,-2.40E-04,1,0,TRUE,0,0,0,0
