Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565842732971,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0.00755,0,0,TRUE,0,0,0,0.20914094
1565842733177,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0.00755,0,0,TRUE,0,0,0,0
1565842733356,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0.00755,0,0,TRUE,0,0,0,0
1565842733512,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0.00755,0,0,TRUE,0,0,0,0
1565842733681,-10.5,0.216,-230,-1.00E-04,1,-0.0012,0,1.5,0.00755,0,0,TRUE,0,0,0,0
1565842733815,-10.5,0.223,-230,4.00E-04,1,-0.001,0,0.08,0.00755,0,0,TRUE,0,0,0,0
1565842733968,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,0.00741,0,0,TRUE,0,0,0,0
1565842734207,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,0.00516,0,0,TRUE,0,0,0,0
1565842734433,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,0.00471,0,0,TRUE,0,0,0,0
1565842734547,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,0.00471,0,0,TRUE,0,0,0,0
1565842734703,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,0.0044,0,0,TRUE,0,0,0,0
1565842734905,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,0.00286,0,0,TRUE,0,0,0,0.033073656
1565842735157,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,0.00236,0,0,TRUE,0,0,0,-0.050760414
1565842735290,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,0.00242,0,0,TRUE,0,0,0,0
1565842735449,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,0.00301,0,0,TRUE,0,0,0,NaN
1565842735616,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,0.00375,0,0,TRUE,0,0,0,NaN
