Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565945958259,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0,0,0,TRUE,0,0,0,0.24361472
1565945958415,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0,0,0,TRUE,0,0,0,0
1565945958580,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0,0,0,TRUE,0,0,0,0
1565945958729,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0,0,0,TRUE,0,0,0,0
1565945958847,-10.5,0.216,-230,0,1,-0.0012,0,1.5,0,0,0,TRUE,0,0,0,0
1565945958956,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,0,0,0,TRUE,0,0,0,0
1565945959091,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,0,0,0,TRUE,0,0,0,0
1565945959200,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,0,0,0,TRUE,0,0,0,0
1565945959305,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,0,0,0,TRUE,0,0,0,0
1565945959403,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,0,0,0,TRUE,0,0,0,0
1565945959495,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,0,0,0,TRUE,0,0,0,0
1565945959616,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,0,0,0,TRUE,0,0,0,0.05521387
1565945959741,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,0,0,0,TRUE,0,0,0,-0.102332994
1565945959857,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,0,0,0,TRUE,0,0,0,0
1565945959954,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960078,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,0,0,0,TRUE,0,0,0,NaN
1565945960171,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,0,0,0,TRUE,0,0,0,0
1565945960269,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.02,0,0,0,TRUE,0,0,0,NaN
1565945960349,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960430,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960514,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960599,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960722,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945960805,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960885,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945960967,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565945961098,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961179,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961262,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961345,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,0
1565945961424,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961508,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961594,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961673,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961757,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961841,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945961922,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1565945962027,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0.00561,0,0,TRUE,0,0,0,NaN
1565945962783,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0.00314,0,0,TRUE,0,0,0,NaN
1565945962934,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,7.50E-04,0,0,TRUE,0,0,0,NaN
1565945963062,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,7.50E-04,0.10316622,0,TRUE,0,0,0,NaN
1565945963190,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,7.50E-04,0.18651104,0,TRUE,0,0,0,NaN
1565945963324,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,7.50E-04,0.28174257,0,TRUE,0,0,0,NaN
1565945963475,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-1.00E-04,0.28174257,0,TRUE,0,0,0,NaN
1565945963618,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-7.40E-04,0.31744868,0,TRUE,0,0,0,NaN
1565945963754,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,-7.40E-04,0.42063022,0,TRUE,0,0,0,NaN
1565945963918,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,-7.40E-04,0.48809034,0,TRUE,0,0,0,NaN
1565945964015,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.03,-7.40E-04,0.5000076,0,TRUE,0,0,0,NaN
1565945964121,-10.5,0.156,-229.998,-4.00E-04,1,-5.00E-04,0,0.06,-7.40E-04,0.5195392,0,TRUE,0,0,0,0
1565945964218,-10.5,0.156,-229.997,-4.00E-04,1,-5.00E-04,0,0.1,-7.40E-04,0.5390707,0,TRUE,0,0,0,0
1565945964315,-10.5,0.156,-229.996,-4.00E-04,1,-5.00E-04,0,0.15,-7.40E-04,0.55078965,0,TRUE,0,0,0,0
1565945964414,-10.5,0.156,-229.993,-4.00E-04,1,-5.00E-04,0,0.21,-7.40E-04,0.5742275,0,TRUE,0,0,0,0
