Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1566028337887,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0,0,0,TRUE,0,0,0,0.2587814
1566028338047,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0,0,0,TRUE,0,0,0,0
1566028338159,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0,0,0,TRUE,0,0,0,0
1566028338262,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0,0,0,TRUE,0,0,0,0
1566028338369,-10.5,0.216,-230,0,1,-0.0012,0,1.5,0,0,0,TRUE,0,0,0,0
1566028338467,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,0,0,0,TRUE,0,0,0,0
1566028338577,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,0,0,0,TRUE,0,0,0,0
1566028338679,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,0,0,0,TRUE,0,0,0,0
1566028338827,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,0,0,0,TRUE,0,0,0,0
1566028338921,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,0,0,0,TRUE,0,0,0,0
1566028339012,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,0,0,0,TRUE,0,0,0,0
1566028339101,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,0,0,0,TRUE,0,0,0,0.07506605
1566028339201,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,0,0,0,TRUE,0,0,0,-0.12791625
1566028339291,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,0,0,0,TRUE,0,0,0,0
1566028339390,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028339478,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,0,0,0,TRUE,0,0,0,NaN
1566028339559,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,0,0,0,TRUE,0,0,0,0
1566028339643,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.02,0,0,0,TRUE,0,0,0,NaN
1566028339763,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028339846,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028339926,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028340010,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028340132,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028340212,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028340290,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028340368,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1566028340481,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028340559,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028340640,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028340722,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,0
1566028340805,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028340882,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028340963,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341042,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341121,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341199,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341278,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341358,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341437,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341518,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341599,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
1566028341680,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0,0,0,TRUE,0,0,0,NaN
