Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1566024854003,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,-0.00294,0,0,TRUE,0,0,0,0.2660273
1566024854184,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,-0.00294,0,0,TRUE,0,0,0,0
1566024854334,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,-0.00294,0,0,TRUE,0,0,0,0
1566024854481,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,-0.00294,0,0,TRUE,0,0,0,0
1566024854602,-10.5,0.216,-230,0,1,-0.0012,0,1.5,-0.00294,0,0,TRUE,0,0,0,0
1566024854735,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,-0.00294,0,0,TRUE,0,0,0,0
1566024854850,-10.5,0.214,-230,0.001,1,-8.00E-04,0,1.32,-0.00294,0,0,TRUE,0,0,0,0
1566024854964,-10.5,0.19,-230,0.0015,1,-6.00E-04,0,2.73,-0.00294,0,0,TRUE,0,0,0,0
1566024855062,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,-0.00294,0,0,TRUE,0,0,0,0
1566024855159,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,-0.00294,0,0,TRUE,0,0,0,0
1566024855269,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,-0.00294,0,0,TRUE,0,0,0,0
1566024855376,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,-0.00294,0,0,TRUE,0,0,0,0.062438115
1566024855482,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,-0.00294,0,0,TRUE,0,0,0,-0.1206757
1566024855595,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,-0.00294,0,0,TRUE,0,0,0,0
1566024855684,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,-0.00294,0,0,TRUE,0,0,0,NaN
1566024855773,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,-0.00294,0,0,TRUE,0,0,0,NaN
1566024855862,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,-0.00294,0,0,TRUE,0,0,0,0
1566024855965,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,-0.00294,0,0,TRUE,0,0,0,NaN
