Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565752058426,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,-0.00294,0,0,TRUE,0,0,0,0.23752436
1565752058563,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,-0.00294,0,0,TRUE,0,0,0,0
1565752058713,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,-0.00294,0,0,TRUE,0,0,0,0
1565752058857,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,-0.00294,0,0,TRUE,0,0,0,0
1565752058980,-10.5,0.216,-230,0,1,-0.0012,0,1.5,-0.00294,0,0,TRUE,0,0,0,0
1565752059107,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,-0.00294,0,0,TRUE,0,0,0,0
1565752059300,-10.5,0.214,-230,0.001,1,-8.00E-04,0,1.32,-0.00294,0.31744868,0,TRUE,0,0,0,0
1565752059558,-10.5,0.19,-230,0.0015,1,-6.00E-04,0,2.73,-0.00294,0.55078965,0,TRUE,0,0,0,0
1565752059729,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,-0.00669,0.55078965,0,TRUE,0,0,0,0
1565752059880,-10.5,0.139,-229.998,-2.00E-04,1,-9.00E-04,0,0.76,-0.00763,0.55078965,0,TRUE,0,0,0,0
1565752059987,-10.5,0.141,-229.996,-0.0011,1,-0.0012,1.00E-04,0.58,-0.00763,0.5312581,0,TRUE,0,0,0,0
1565752060090,-10.501,0.148,-229.992,-9.00E-04,1,-0.001,1.00E-04,0.76,-0.00763,0.5273518,0,TRUE,0,0,0,0.05978492
1565752060219,-10.501,0.154,-229.988,-6.00E-04,1,-6.00E-04,1.00E-04,0.56,-0.00763,0.54688334,0,TRUE,0,0,0,0
1565752060341,-10.5,0.157,-229.984,-4.00E-04,1,-5.00E-04,1.00E-04,0.46,-0.00763,0.55469596,0,TRUE,0,0,0,-0.044580728
1565752060496,-10.5,0.157,-229.978,-4.00E-04,1,-4.00E-04,1.00E-04,0.51,-0.0068,0.55469596,0,TRUE,0,0,0,0
1565752060643,-10.5,0.157,-229.972,-4.00E-04,1,-5.00E-04,1.00E-04,0.58,-0.00519,0.5625086,0,TRUE,0,0,0,0
1565752060732,-10.501,0.156,-229.965,-4.00E-04,1,-5.00E-04,1.00E-04,0.66,-0.00519,0.5625086,0,TRUE,0,0,0,0.03495902
1565752060837,-10.501,0.156,-229.957,-4.00E-04,1,-6.00E-04,1.00E-04,0.73,-0.00519,0.5625086,0,TRUE,0,0,0,0
1565752060956,-10.501,0.156,-229.948,-4.00E-04,1,-6.00E-04,1.00E-04,0.81,-0.00519,0.59375906,0,TRUE,0,0,0,0
