Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565861906591,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,-6.00E-05,0,0,TRUE,0,0,0,0.18787237
1565861906817,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,-6.00E-05,0,0,TRUE,0,0,0,0
1565861907021,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,-6.00E-05,0,0,TRUE,0,0,0,0
1565861907219,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,-6.00E-05,0,0,TRUE,0,0,0,0
1565861907400,-10.5,0.216,-230,0,1,-0.0012,0,1.5,-6.00E-05,0,0,TRUE,0,0,0,0
1565861907587,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,-6.00E-05,0,0,TRUE,0,0,0,0
1565861907763,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,-3.00E-05,0,0,TRUE,0,0,0,0
1565861907911,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,-3.00E-05,0,0,TRUE,0,0,0,0
1565861908076,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,-3.00E-05,0,0,TRUE,0,0,0,0
1565861908242,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,-3.00E-05,0,0,TRUE,0,0,0,0
1565861908394,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,-3.00E-05,0,0,TRUE,0,0,0,0
1565861908539,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,-3.00E-05,0,0,TRUE,0,0,0,0.04607502
1565861908683,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,-3.00E-05,0,0,TRUE,0,0,0,-0.08883073
1565861908834,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,-3.00E-05,0,0,TRUE,0,0,0,0
1565861908993,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,-3.00E-05,0,0,TRUE,0,0,0,NaN
1565861909153,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,-3.00E-05,0,0,TRUE,0,0,0,NaN
1565861909297,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,-3.00E-05,0,0,TRUE,0,0,0,0
