Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565611627925,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0,0,0.5234455,TRUE,0,0,0,0.26391596
1565611628137,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0,0,0.5234455,TRUE,0,0,0,0
1565611628295,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0,0,0.5234455,TRUE,0,0,0,0
1565611628419,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0,0,0.5234455,TRUE,0,0,0,0
1565611628530,-10.5,0.216,-230,0,1,-0.0012,0,1.5,0,0,0.5234455,TRUE,0,0,0,0
1565611628672,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.09,0,0,0.5234455,TRUE,0,0,0,0
1565611628783,-10.5,0.214,-230,0.001,1,-8.00E-04,0,1.32,0,0,0.5234455,TRUE,0,0,0,0
1565611628894,-10.5,0.19,-230,0.0015,1,-6.00E-04,0,2.73,0,0,0.5234455,TRUE,0,0,0,0
1565611629006,-10.5,0.156,-230,0.0013,1,-5.00E-04,0,2.68,0,0,0.5234455,TRUE,0,0,0,0
1565611629123,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.75,0,0,0.5234455,TRUE,0,0,0,0
1565611629219,-10.501,0.141,-230,-0.0011,1,-0.0011,0,0.53,0,0,0.5234455,TRUE,0,0,0,-0.28477624
1565611629313,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.7,0,0,0.5234455,TRUE,0,0,0,0
1565611629427,-10.501,0.154,-229.999,-6.00E-04,1,-6.00E-04,0,0.43,0,0,0.5234455,TRUE,0,0,0,0
1565611629525,-10.5,0.157,-229.999,-4.00E-04,1,-4.00E-04,0,0.17,0,0,0.5234455,TRUE,0,0,0,-0.23313203
1565611629638,-10.5,0.157,-229.998,-4.00E-04,1,-4.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
1565611629757,-10.5,0.157,-229.998,-4.00E-04,1,-4.00E-04,0,0.13,0,0,0.5234455,TRUE,0,0,0,NaN
1565611629858,-10.5,0.156,-229.998,-4.00E-04,1,-5.00E-04,0,0.12,0,0,0.5234455,TRUE,0,0,0,0
1565611629953,-10.5,0.156,-229.997,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
1565611630045,-10.5,0.156,-229.997,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611630132,-10.5,0.156,-229.996,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
1565611630225,-10.5,0.156,-229.996,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611630314,-10.5,0.156,-229.996,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611630446,-10.5,0.156,-229.995,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
1565611630530,-10.5,0.156,-229.995,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611630614,-10.5,0.156,-229.994,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
1565611630701,-10.5,0.156,-229.994,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611630824,-10.5,0.156,-229.994,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611630919,-10.5,0.156,-229.993,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5273518,TRUE,0,0,0,0
1565611631018,-10.5,0.156,-229.993,-4.00E-04,1,-5.00E-04,0,0.12,0,0,0.5234455,TRUE,0,0,0,NaN
1565611631672,-10.5,0.156,-229.992,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5195392,TRUE,0,0,0,0
1565611631761,-10.5,0.156,-229.992,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5195392,TRUE,0,0,0,NaN
1565611631867,-10.5,0.156,-229.992,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611631958,-10.5,0.156,-229.991,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5195392,TRUE,0,0,0,0
1565611632043,-10.5,0.156,-229.991,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5195392,TRUE,0,0,0,NaN
1565611632130,-10.5,0.156,-229.99,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5195392,TRUE,0,0,0,0
1565611632216,-10.5,0.156,-229.99,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5195392,TRUE,0,0,0,NaN
1565611632307,-10.5,0.156,-229.989,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
1565611632397,-10.5,0.156,-229.989,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5273518,TRUE,0,0,0,NaN
1565611632485,-10.5,0.156,-229.989,-4.00E-04,1,-5.00E-04,0,0.12,0,0,0.5273518,TRUE,0,0,0,NaN
1565611632570,-10.5,0.156,-229.988,-4.00E-04,1,-5.00E-04,0,0.12,0,0,0.5273518,TRUE,0,0,0,0
1565611632660,-10.5,0.156,-229.988,-4.00E-04,1,-5.00E-04,0,0.12,0,0,0.5273518,TRUE,0,0,0,NaN
1565611632747,-10.5,0.156,-229.987,-4.00E-04,1,-5.00E-04,0,0.12,0,0,0.5234455,TRUE,0,0,0,0
1565611632832,-10.5,0.156,-229.987,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611632915,-10.5,0.156,-229.987,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,NaN
1565611632999,-10.5,0.156,-229.986,-4.00E-04,1,-5.00E-04,0,0.11,0,0,0.5234455,TRUE,0,0,0,0
