Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565687594218,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0,0,0,TRUE,0,0,0,0.2649674
1565687594349,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0,0,0,TRUE,0,0,0,0
1565687594481,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0,0,0,TRUE,0,0,0,0
1565687594603,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0,0,0,TRUE,0,0,0,0
1565687594745,-10.5,0.216,-230,0,1,-0.0012,0,1.5,0,0,0,TRUE,0,0,0,0
1565687594854,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,0,0,0,TRUE,0,0,0,0
1565687594979,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,0,0,0,TRUE,0,0,0,0
1565687595105,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,0,0,0,TRUE,0,0,0,0
1565687595255,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,0,0,0,TRUE,0,0,0,0
1565687595360,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,0,0,0,TRUE,0,0,0,0
1565687595445,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,0,0,0,TRUE,0,0,0,0
1565687595556,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,0,0,0,TRUE,0,0,0,0.060188092
1565687595665,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,0,0,0,TRUE,0,0,0,-0.11735436
1565687595786,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,0,0,0,TRUE,0,0,0,0
1565687595926,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,0,0,0,TRUE,0,0,0,NaN
1565687596027,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,0,0,0,TRUE,0,0,0,NaN
1565687596201,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,0.01106,0.07539484,0,TRUE,0,0,0,0
1565687596374,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.02,0.01106,0.2936446,0,TRUE,0,0,0,NaN
1565687596531,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.01106,0.31744868,0,TRUE,0,0,0,NaN
1565687596637,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.01106,0.34523535,0,TRUE,0,0,0,NaN
1565687596743,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.37697417,0,TRUE,0,0,0,NaN
1565687596841,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.39284354,0,TRUE,0,0,0,NaN
1565687596971,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.39682615,0,TRUE,0,0,0,NaN
1565687597067,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.39682615,0,TRUE,0,0,0,NaN
1565687597163,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.4007935,0,TRUE,0,0,0,0
1565687597267,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.42063022,0,TRUE,0,0,0,NaN
1565687597413,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0,0.01106,0.4682536,0,TRUE,0,0,0,NaN
1565687597513,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.02,0.01106,0.48809034,0,TRUE,0,0,0,NaN
1565687597622,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.04,0.01106,0.49999237,0,TRUE,0,0,0,NaN
1565687597720,-10.5,0.156,-229.998,-4.00E-04,1,-5.00E-04,0,0.07,0.01106,0.50782025,0,TRUE,0,0,0,0
1565687597828,-10.5,0.156,-229.997,-4.00E-04,1,-5.00E-04,0,0.11,0.01106,0.51172656,0,TRUE,0,0,0,0
1565687597926,-10.5,0.156,-229.995,-4.00E-04,1,-5.00E-04,0,0.15,0.01106,0.5273518,0,TRUE,0,0,0,0
1565687598024,-10.5,0.156,-229.993,-4.00E-04,1,-5.00E-04,0,0.2,0.01106,0.5390707,0,TRUE,0,0,0,0
1565687598116,-10.5,0.156,-229.991,-4.00E-04,1,-5.00E-04,0,0.25,0.01106,0.5351644,0,TRUE,0,0,0,0
1565687598268,-10.5,0.156,-229.988,-4.00E-04,1,-5.00E-04,0,0.3,0.00976,0.5351644,0,TRUE,0,0,0,0
1565687598426,-10.5,0.156,-229.984,-4.00E-04,1,-5.00E-04,0,0.36,-9.30E-04,0.5351644,0,TRUE,0,0,0,0
1565687598619,-10.5,0.156,-229.979,-4.00E-04,1,-5.00E-04,0,0.41,-0.00429,0.5351644,0,TRUE,0,0,0,0
1565687598712,-10.5,0.156,-229.974,-4.00E-04,1,-5.00E-04,0,0.47,-0.00429,0.5351644,0,TRUE,0,0,0,0
1565687598804,-10.5,0.156,-229.969,-4.00E-04,1,-5.00E-04,0,0.53,-0.00429,0.5390707,0,TRUE,0,0,0,0
1565687598953,-10.5,0.156,-229.962,-4.00E-04,1,-5.00E-04,0,0.59,-0.00429,0.71485466,0,TRUE,0,0,0,0
1565687599099,-10.5,0.156,-229.955,-4.00E-04,1,-6.00E-04,0,0.72,-0.00429,0.9921874,0,TRUE,0,0,0,0
1565687599188,-10.5,0.156,-229.945,-4.00E-04,1,-6.00E-04,0,0.99,-0.00429,0.98828113,0,TRUE,0,0,0,0
1565687599284,-10.5,0.156,-229.932,-4.00E-04,1,-7.00E-04,1.00E-04,1.3,-0.00429,0.97265583,0,TRUE,0,0,0,0
1565687599380,-10.5,0.156,-229.915,-4.00E-04,1,-7.00E-04,1.00E-04,1.63,-0.00429,0.9570306,0,TRUE,0,0,0,0
1565687599520,-10.5,0.156,-229.895,-4.00E-04,1,-7.00E-04,1.00E-04,1.96,-0.00429,0.77343404,0,TRUE,0,0,0,0
1565687599654,-10.5,0.156,-229.871,-4.00E-04,1,-7.00E-04,2.00E-04,2.22,-0.00429,0.6836042,0,TRUE,0,0,0,0
1565687599806,-10.501,0.156,-229.845,-4.00E-04,1,-6.00E-04,2.00E-04,2.41,-0.00429,0.7343862,0,TRUE,0,0,0,0.013349725
1565687599900,-10.501,0.156,-229.816,-4.00E-04,1,-6.00E-04,2.00E-04,2.63,-0.00429,0.7499962,0,TRUE,0,0,0,0
1565687599993,-10.501,0.156,-229.786,-4.00E-04,1,-6.00E-04,3.00E-04,2.86,-0.00429,0.7421988,0,TRUE,0,0,0,0
1565687600084,-10.501,0.156,-229.752,-4.00E-04,1,-6.00E-04,3.00E-04,3.1,-0.00429,0.7382925,0,TRUE,0,0,0,0
1565687600176,-10.501,0.156,-229.716,-4.00E-04,1,-6.00E-04,3.00E-04,3.34,-0.00429,0.7343862,0,TRUE,0,0,0,0
1565687600270,-10.501,0.156,-229.677,-4.00E-04,1,-6.00E-04,4.00E-04,3.58,-0.00429,0.7343862,0,TRUE,0,0,0,0
1565687600362,-10.501,0.156,-229.636,-4.00E-04,1,-6.00E-04,4.00E-04,3.83,-0.00429,0.7343862,0,TRUE,0,0,0,0
1565687600497,-10.501,0.156,-229.591,-4.00E-04,1,-6.00E-04,5.00E-04,4.08,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687600589,-10.501,0.156,-229.544,-4.00E-04,1,-6.00E-04,5.00E-04,4.34,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687600680,-10.502,0.156,-229.494,-4.00E-04,1,-7.00E-04,6.00E-04,4.59,-0.00429,0.7382925,0,TRUE,0,0,0,0.015250155
1565687600772,-10.502,0.156,-229.441,-4.00E-04,1,-7.00E-04,6.00E-04,4.86,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687600858,-10.502,0.156,-229.385,-4.00E-04,1,-7.00E-04,7.00E-04,5.13,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687600989,-10.502,0.156,-229.326,-4.00E-04,1,-7.00E-04,8.00E-04,5.39,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601081,-10.502,0.156,-229.264,-4.00E-04,1,-7.00E-04,8.00E-04,5.66,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601177,-10.503,0.156,-229.2,-4.00E-04,1,-7.00E-04,9.00E-04,5.94,-0.00429,0.7304799,0,TRUE,0,0,0,0.012660625
1565687601271,-10.503,0.156,-229.132,-4.00E-04,1,-7.00E-04,0.001,6.21,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601369,-10.503,0.156,-229.061,-4.00E-04,1,-7.00E-04,0.001,6.48,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601456,-10.503,0.156,-228.987,-4.00E-04,1,-7.00E-04,0.0011,6.76,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601550,-10.504,0.156,-228.91,-4.00E-04,1,-7.00E-04,0.0012,7.03,-0.00429,0.7304799,0,TRUE,0,0,0,0.010355971
1565687601637,-10.504,0.156,-228.83,-4.00E-04,1,-7.00E-04,0.0013,7.31,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601729,-10.505,0.156,-228.746,-4.00E-04,1,-7.00E-04,0.0014,7.58,-0.00429,0.7304799,0,TRUE,0,0,0,0.009708247
1565687601817,-10.505,0.156,-228.66,-4.00E-04,1,-7.00E-04,0.0014,7.86,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687601913,-10.505,0.156,-228.571,-4.00E-04,1,-7.00E-04,0.0015,8.13,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687602007,-10.506,0.156,-228.479,-4.00E-04,1,-7.00E-04,0.0016,8.4,-0.00429,0.7304799,0,TRUE,0,0,0,0.008667682
1565687602095,-10.506,0.156,-228.383,-4.00E-04,1,-7.00E-04,0.0017,8.67,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687602182,-10.507,0.156,-228.285,-4.00E-04,1,-7.00E-04,0.0018,8.93,-0.00429,0.7304799,0,TRUE,0,0,0,0.008474508
1565687602272,-10.507,0.156,-228.184,-4.00E-04,1,-7.00E-04,0.0019,9.2,-0.00429,0.7304799,0,TRUE,0,0,0,0
1565687602370,-10.508,0.156,-228.08,-4.00E-04,1,-7.00E-04,0.002,9.46,-0.00429,0.7304799,0,TRUE,0,0,0,0.007088445
