Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565771672054,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,0.00226,0,0,TRUE,0,0,0,0.23667906
1565771672321,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,0.00226,0,0,TRUE,0,0,0,0
1565771672451,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,0.00226,0,0,TRUE,0,0,0,0
1565771672605,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,0.00226,0,0,TRUE,0,0,0,0
1565771672741,-10.5,0.216,-230,0,1,-0.0012,0,1.5,0.00226,0,0,TRUE,0,0,0,0
1565771672874,-10.5,0.223,-230,4.00E-04,1,-0.001,0,0.08,0.00226,0,0,TRUE,0,0,0,0
1565771672993,-10.5,0.214,-230,9.00E-04,1,-8.00E-04,0,1.32,0.00226,0,0,TRUE,0,0,0,0
1565771673131,-10.5,0.19,-230,0.0014,1,-6.00E-04,0,2.73,0.00226,0,0,TRUE,0,0,0,0
1565771673228,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,0.00226,0,0,TRUE,0,0,0,0
1565771673322,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,0.00226,0,0,TRUE,0,0,0,0
1565771673411,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,0.00226,0,0,TRUE,0,0,0,0
1565771673519,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,0.00226,0,0,TRUE,0,0,0,0.061859988
1565771673635,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,0.00226,0,0,TRUE,0,0,0,-0.11027263
1565771673736,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,0.00226,0,0,TRUE,0,0,0,0
1565771673828,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771673920,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,0.00226,0,0,TRUE,0,0,0,NaN
1565771674017,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,0.00226,0,0,TRUE,0,0,0,0
1565771674112,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.02,0.00226,0,0,TRUE,0,0,0,NaN
1565771674215,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674318,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674437,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674547,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674676,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674763,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674861,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771674949,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675072,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,0
1565771675158,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675250,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675379,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675467,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675556,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675644,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675735,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675824,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771675911,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676006,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676103,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676194,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676283,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676370,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676459,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676549,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00226,0,0,TRUE,0,0,0,NaN
1565771676639,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00227,0,0,TRUE,0,0,0,NaN
1565771676730,-10.5,0.156,-229.999,-4.00E-04,1,-5.00E-04,0,0.01,0.00227,0,0,TRUE,0,0,0,NaN
