Time(ms),Position_x,Position_y,Position_z,Rotation_x,Rotation_y,Rotation_z,Rotation_w, Speed (km/h) ,Steering Wheel Position_-1,Steering Wheel Position_1, Gas Pedal Position , Brake Pedal Position , Engine Running , Distance Ahead (meters), Time To Collision (sec) , Headway Time (sec)
1565585028837,-10.5,0.035,-230,-0.0015,1,-0.0014,0,5.25,-0.00972,0,0,TRUE,0,0,0,0.21113276
1565585029053,-10.5,0.101,-230,-0.0015,1,-0.0018,0,5.74,-0.00972,0,0,TRUE,0,0,0,0
1565585029208,-10.5,0.155,-230,-0.001,1,-0.0016,0,4.32,-0.00972,0,0,TRUE,0,0,0,0
1565585029368,-10.5,0.194,-230,-5.00E-04,1,-0.0014,0,2.91,-0.00972,0,0,TRUE,0,0,0,0
1565585029483,-10.5,0.216,-230,0,1,-0.0012,0,1.5,-0.00972,0,0,TRUE,0,0,0,0
1565585029594,-10.5,0.223,-230,5.00E-04,1,-0.001,0,0.08,-0.00972,0,0,TRUE,0,0,0,0
1565585029715,-10.5,0.214,-230,0.001,1,-8.00E-04,0,1.32,-0.00972,0,0,TRUE,0,0,0,0
1565585029830,-10.5,0.19,-230,0.0015,1,-6.00E-04,0,2.73,-0.00972,0,0,TRUE,0,0,0,0
1565585029943,-10.5,0.155,-230,0.0013,1,-5.00E-04,0,2.67,-0.00972,0,0,TRUE,0,0,0,0
1565585030067,-10.5,0.139,-230,-2.00E-04,1,-9.00E-04,0,0.74,-0.00972,0,0,TRUE,0,0,0,0
1565585030176,-10.5,0.141,-230,-0.0011,1,-0.0011,0,0.52,-0.00972,0,0,TRUE,0,0,0,0
1565585030329,-10.501,0.148,-230,-9.00E-04,1,-9.00E-04,0,0.69,-0.00972,0,0,TRUE,0,0,0,0.043665875
1565585030443,-10.5,0.154,-230,-6.00E-04,1,-6.00E-04,0,0.41,-0.00972,0,0,TRUE,0,0,0,-0.112207234
1565585030538,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.13,-0.00972,0,0,TRUE,0,0,0,0
1565585030641,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.01,-0.00972,0,0,TRUE,0,0,0,NaN
1565585030757,-10.5,0.157,-230,-4.00E-04,1,-4.00E-04,0,0.06,-0.00981,0,0,TRUE,0,0,0,NaN
1565585030903,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.05,-0.01033,0,0,TRUE,0,0,0,0
1565585031054,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.02,-0.01153,0,0,TRUE,0,0,0,NaN
1565585031163,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031253,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031339,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031427,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0.01,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031551,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031635,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031722,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031809,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.01168,0,0,TRUE,0,0,0,NaN
1565585031932,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.0117,0,0,TRUE,0,0,0,NaN
1565585032018,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.0117,0,0,TRUE,0,0,0,NaN
1565585032107,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.0117,0,0,TRUE,0,0,0,NaN
1565585032206,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.0117,0,0,TRUE,0,0,0,NaN
1565585032301,-10.5,0.156,-230,-4.00E-04,1,-5.00E-04,0,0,-0.01168,0,0,TRUE,0,0,0,NaN
